cas_number,descriptors,smiles,pages,desc_len
7492-67-3,"['aldehyd', 'rosi', 'fresh', 'melon', 'citrus', 'gerard', 'waxi', 'floral', 'green', 'ozon']",CC(CCOCC=O)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1016771.html,10
139-70-8,"['floral', 'rosi', 'aromat', 'rose', 'waxi', 'fresh', 'honey']",CC(CCOC(=O)Cc1ccccc1)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1020951.html,7
141-14-0,"['rosi', 'fresh', 'tropic', 'honey', 'citrus', 'gerard', 'rose', 'waxi', 'berri', 'fruiti', 'floral', 'green', 'neroli']",CCC(=O)OCCC(C)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1001021.html,13
20770-40-5,"['rose', 'tobacco', 'geranium']",CC(CCOC(=O)C=C(C)C)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1041371.html,3
24717-85-9,"['floral', 'rosi', 'rose', 'leafi', 'geranium', 'fruiti', 'mushroom']",C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1004481.html,7
7540-53-6,"['rose', 'herbal', 'herbac', 'honey']",CCCCC(=O)OCCC(C)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1015841.html,4
68922-10-1,"['appl', 'rose', 'herbal', 'honey']",CC(C)CC(=O)OCCC(C)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1015861.html,4
93893-89-1,"['balsam', 'floral', 'cinnamon', 'rose', 'fresh', 'fruiti', 'citrus']",CC(/CCc1ccccc1)=C\C#N,http://www.thegoodscentscompany.com/data/rw1230781.html,7
37677-14-8,"['aldehyd', 'fresh', 'citrus', 'fruiti', 'floral', 'orang', 'green', 'clean', 'ozon']",CC(C)=CCCC1=CCC(CC1)C=O,http://www.thegoodscentscompany.com/data/rw1020632.html,9
93894-30-5,"['green', 'clean', 'fresh', 'fruiti', 'citrus']",COC(=O)c1ccccc1N=CC2CCC(=CC2)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1025991.html,5
53243-60-0,['lemon'],CC(/CCc1ccccc1)=C\C#N,http://www.thegoodscentscompany.com/data/rw1374181.html,1
53243-59-7,['lemon'],CC(/CCc1ccccc1)=C/C#N,http://www.thegoodscentscompany.com/data/rw1374171.html,1
78-69-3,"['gerard', 'floral', 'fresh', 'earthi', 'lili', 'citrus', 'lime', 'muguet', 'rose', 'chemic', 'lilac', 'fatti', 'woodi']",CCC(C)(O)CCCC(C)C,http://www.thegoodscentscompany.com/data/rw1007851.html,8
20780-48-7,"['fresh', 'citrus', 'weedi', 'herbal', 'bergamot', 'woodi']",CCC(C)(CCCC(C)C)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1058941.html,3
15760-18-6,"['warm', 'rose', 'clean', 'fresh', 'citrus']",CC(CCO)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1015731.html,5
542-46-1,"['musk', 'warm', 'clean', 'anim']",O=C1CCCCCCC\C=C/CCCCCCC1,http://www.thegoodscentscompany.com/data/rw1003591.html,4
94346-09-5,"['warm', 'herbal']",C[C@@H]1[C@@H](CC[C@]1(C)OC(C)=O)C(C)=C,http://www.thegoodscentscompany.com/data/rw1042801.html,2
72402-00-7,"['camphor', 'citrus', 'spici']",CC1C(CCC1(C)O)C(C)=C,http://www.thegoodscentscompany.com/data/rw1042791.html,3
629-63-0,"['aldehyd', 'orang', 'green', 'clean', 'fresh', 'lili', 'citrus']",CCCCCCCCCCCCCC#N,http://www.thegoodscentscompany.com/data/rw1019431.html,7
3508-98-3,['balsam'],CCCCC(C#N)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1059321.html,1
4411-89-6,"['honey', 'nutti', 'powderi', 'coffe', 'gerard', 'musti', 'chocol', 'cocoa', 'floral', 'bakeri', 'roast', 'cortex', 'meat']",C\C=C(C=O)/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1035581.html,13
21834-92-4,"['aldehyd', 'creami', 'honey', 'nutti', 'aromat', 'coffe', 'gerard', 'chocol', 'bitter', 'fruiti', 'cocoa', 'green', 'bakeri', 'brown', 'vanilla']",CC(C)C\C=C(C=O)/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1035461.html,15
26643-91-4,"['rosi', 'honey', 'nutti', 'powderi', 'coffe', 'gerard', 'rose', 'chocol', 'cocoa', 'floral', 'vanilla']",CC(C)\C=C(C=O)/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1022441.html,11
13925-07-0,"['nutti', 'coffe', 'gerard', 'almond', 'roast', 'burnt', 'cocoa', 'musti', 'caramel']",CCc1ncc(C)nc1C,http://www.thegoodscentscompany.com/data/rw1008281.html,9
13360-65-1,"['nutti', 'roast', 'cocoa']",CCc1nc(C)cnc1C,http://www.thegoodscentscompany.com/data/rw1426491.html,3
94201-19-1,"['dairi', 'milki', 'creami', 'plum', 'ripe', 'coconut', 'coumarin', 'fruiti', 'lacton', 'tropic']",CC1CCC2(CC1)CCC(=O)O2,http://www.thegoodscentscompany.com/data/rw1456331.html,10
34545-88-5,['coconut'],CC1=CC2=CC(=O)CCC2CC1,http://www.thegoodscentscompany.com/data/rw1037601.html,1
4437-20-1,"['sulfur', 'burnt', 'coffe', 'gerard', 'cocoa', 'roast', 'meat', 'meati']",C(SSCc1occc1)c2occc2,http://www.thegoodscentscompany.com/data/rw1021291.html,8
3008-43-3,"['coffe', 'burnt']",CC1CCCC(=O)C1=O,http://www.thegoodscentscompany.com/data/rw1035751.html,2
3188-00-9,"['caramel', 'nutti', 'alcohol', 'coffe', 'gerard', 'butter', 'chocol', 'dairi', 'bakeri', 'butteri', 'brown', 'beverag']",CC1OCCC1=O,http://www.thegoodscentscompany.com/data/rw1036001.html,12
108-83-8,"['banana', 'gerard', 'green', 'metal', 'ferment', 'fruiti', 'pineappl']",CC(C)CC(=O)CC(C)C,http://www.thegoodscentscompany.com/data/rw1036771.html,7
67874-72-0,"['balsam', 'pine', 'raspberri', 'powderi', 'pear', 'herbal', 'fruiti', 'herbac', 'woodi']",CCC(C)(C)C1CCCCC1OC(C)=O,http://www.thegoodscentscompany.com/data/rw1009711.html,9
1569-60-4,"['green', 'oili']",CC(O)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1008971.html,2
32540-03-7,"['lili', 'floral']",CC1=CC\C(CC1)=C(C)/CCC=O,http://www.thegoodscentscompany.com/data/rw1457181.html,2
2110-18-1,"['floral', 'gerard', 'minti', 'green', 'cortex', 'veget', 'fresh', 'weedi', 'fruiti', 'earthi']",C(Cc1ccccc1)Cc2ccccn2,http://www.thegoodscentscompany.com/data/rw1023331.html,10
67770-79-0,"['fatti', 'warm', 'anim']",CCCCC1(CC)CCC(=O)OC1,http://www.thegoodscentscompany.com/data/rw1014071.html,3
91-64-5,['coconut'],O=C1Oc2ccccc2C=C1,http://www.thegoodscentscompany.com/data/rw1003832.html,1
25524-95-2,"['dairi', 'creami', 'gerard', 'fatti', 'waxi', 'jasmin', 'fruiti', 'peach', 'lacton', 'tropic']",CC/C=C/CC1CCCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1038021.html,10
108-39-4,"['medicin', 'leather', 'ether', 'woodi']",Cc1cccc(O)c1,http://www.thegoodscentscompany.com/data/rw1007701.html,4
95-48-7,"['medicin', 'musti', 'herbal', 'phenol']",Cc1ccccc1O,http://www.thegoodscentscompany.com/data/rw1007721.html,4
106-44-5,"['phenol', 'anim']",Cc1ccc(O)cc1,http://www.thegoodscentscompany.com/data/rw1003851.html,2
122-46-3,"['floral', 'pungent', 'phenol']",CC(=O)Oc1cccc(C)c1,http://www.thegoodscentscompany.com/data/rw1098551.html,3
533-18-6,"['floral', 'medicin']",CC(=O)Oc1ccccc1C,http://www.thegoodscentscompany.com/data/rw1035001.html,2
140-39-6,"['ether', 'fresh', 'anim', 'aromat', 'medicin', 'floral', 'lili', 'phenol']",CC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1003891.html,8
589-18-4,['floral'],Cc1ccc(CO)cc1,http://www.thegoodscentscompany.com/data/rw1051051.html,1
36438-54-7,"['phenol', 'berri']",CC(C)C(=O)Oc1ccccc1C,http://www.thegoodscentscompany.com/data/rw1038081.html,2
103-93-5,"['anim', 'aromat', 'leather', 'fruiti', 'floral', 'green', 'lili']",CC(C)C(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1035021.html,7
14617-92-6,['anim'],CCCC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1041611.html,1
59558-23-5,"['anim', 'gardenia', 'herbal', 'floral', 'green', 'jasmin']",CCCCCCCC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1018832.html,6
699-02-5,"['balsam', 'rose', 'floral', 'green']",Cc1ccc(CCO)cc1,http://www.thegoodscentscompany.com/data/rw1205141.html,4
6807-11-0,"['balsam', 'floral', 'jasmin', 'gardenia', 'fruiti']",CC(=O)OCCOc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1378001.html,5
10024-57-4,"['nutti', 'oili', 'floral', 'gerard', 'vanilla']",CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1035031.html,5
122-27-0,['floral'],Cc1cccc(OC(=O)Cc2ccccc2)c1,http://www.thegoodscentscompany.com/data/rw1051101.html,1
101-94-0,"['medicin', 'floral', 'aromat', 'rose', 'anim', 'lili', 'phenol', 'honey']",Cc1ccc(OC(=O)Cc2ccccc2)cc1,http://www.thegoodscentscompany.com/data/rw1003971.html,8
7495-84-3,['anim'],CCC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1041641.html,1
617-01-6,['herbal'],Cc1ccccc1OC(=O)c2ccccc2O,http://www.thegoodscentscompany.com/data/rw1037761.html,1
55066-56-3,"['tobacco', 'herbac', 'anim']",CC(C)CC(=O)Oc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1032831.html,3
4395-92-0,"['aldehyd', 'green', 'earthi']",CC(C)c1ccc(CC=O)cc1,http://www.thegoodscentscompany.com/data/rw1007511.html,3
20834-59-7,"['green', 'floral']",Cc1ccc(CC(C)(C)O)cc1,http://www.thegoodscentscompany.com/data/rw1046551.html,2
122-03-2,"['gerard', 'green', 'spice', 'herbal', 'spici']",CC(C)c1ccc(C=O)cc1,http://www.thegoodscentscompany.com/data/rw1004031.html,5
1335-44-0,['green'],CC(C)c1cccc(CC=O)c1,http://www.thegoodscentscompany.com/data/rw1052201.html,1
7775-00-0,"['floral', 'fresh', 'fruiti', 'melon', 'muguet']",CC(C)c1ccc(CCC=O)cc1,http://www.thegoodscentscompany.com/data/rw1034191.html,5
59230-57-8,"['green', 'fresh', 'herbal', 'fruiti', 'spici', 'bergamot']",CC(C)c1ccc(COC(C)=O)cc1,http://www.thegoodscentscompany.com/data/rw1045471.html,6
536-60-7,"['leather', 'aromat', 'warm', 'herbal', 'spici', 'herbac']",CC(C)c1ccc(CO)cc1,http://www.thegoodscentscompany.com/data/rw1016451.html,6
13816-33-6,"['warm', 'cinnamon', 'woodi', 'spici', 'natur']",CC(C)c1ccc(cc1)C#N,http://www.thegoodscentscompany.com/data/rw1016811.html,5
25225-09-6,['minti'],CC(O)C1CCCC(C)(C)C1,http://www.thegoodscentscompany.com/data/rw1507531.html,1
103-95-7,"['aldehyd', 'fresh', 'aromat', 'lime', 'orri', 'musti', 'floral', 'green']",CC(C)c1ccc(cc1)C(C)CC=O,http://www.thegoodscentscompany.com/data/rw1004112.html,8
6658-48-6,"['balsam', 'aldehyd', 'flower', 'tropic', 'oili', 'floral', 'green', 'lili', 'muguet']",CC(C)Cc1ccc(CC(C)C=O)cc1,http://www.thegoodscentscompany.com/data/rw1418091.html,9
91-50-9,"['orang', 'lili', 'fresh', 'neroli']",COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)C,http://www.thegoodscentscompany.com/data/rw1025271.html,4
18127-01-0,"['floral', 'lili', 'fresh', 'muguet']",CC(C)(C)c1ccc(CCC=O)cc1,http://www.thegoodscentscompany.com/data/rw1023831.html,4
67634-07-5,"['green', 'leafi', 'clean', 'fresh', 'herbal']",CC1C=C(C)CC(C=O)C1C,http://www.thegoodscentscompany.com/data/rw1027091.html,5
432-25-7,"['rose', 'tobacco', 'clean', 'herbal', 'tropic']",CC1=C(C=O)C(C)(C)CCC1,http://www.thegoodscentscompany.com/data/rw1037211.html,5
472-66-2,"['oili', 'cool', 'gerard', 'woodi', 'weedi', 'fruiti', 'camphor']",CC1=C(CC=O)C(C)(C)CCC1,http://www.thegoodscentscompany.com/data/rw1036391.html,7
1335-66-6,"['aldehyd', 'earthi', 'leafi', 'herbal', 'hyacinth', 'herbac', 'leaf', 'green', 'woodi', 'lemon', 'sharp']",CC1CC(=CC(C)C1C=O)C.CC2C=C(C)CC(C=O)C2C,http://www.thegoodscentscompany.com/data/rw1020591.html,11
6221-92-7,"['green', 'metal']",CC(=O)OC1CCCCCCCCCCC1,http://www.thegoodscentscompany.com/data/rw1017121.html,2
59052-82-3,"['clean', 'fresh']",O=COC1CCCCCCCCCCC1,http://www.thegoodscentscompany.com/data/rw1017991.html,2
68527-77-5,"['floral', 'green', 'woodi', 'spice', 'herbal', 'spici']",CC1CC(=CC(C)C1CO)C,http://www.thegoodscentscompany.com/data/rw1006901.html,6
2550-52-9,"['powderi', 'musk']",O=C1CCCCCCCCCCCCCCC1,http://www.thegoodscentscompany.com/data/rw1439821.html,2
765-87-7,['caramel'],O=C1CCCCC1=O,http://www.thegoodscentscompany.com/data/rw1145191.html,1
108-93-0,"['camphor', 'phenol']",OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1017341.html,2
108-94-1,['minti'],O=C1CCCCC1,http://www.thegoodscentscompany.com/data/rw1098591.html,1
1670-47-9,"['woodi', 'tobacco', 'fruiti']",CCOC1(CCCCC1)OCC,http://www.thegoodscentscompany.com/data/rw1041851.html,3
622-45-7,"['banana', 'appl', 'gerard', 'ether', 'musti', 'fruiti', 'chemic']",CC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1006021.html,7
5292-21-7,"['powderi', 'gerard', 'fatti', 'sharp', 'musti', 'chees', 'caramel', 'honey']",OC(=O)CC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1028891.html,8
7779-16-0,"['powderi', 'orang', 'grape', 'woodi', 'neroli']",Nc1ccccc1C(=O)OC2CCCCC2,http://www.thegoodscentscompany.com/data/rw1017361.html,5
2412-73-9,"['balsam', 'floral', 'herbal']",O=C(OC1CCCCC1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1017401.html,3
1551-44-6,"['appl', 'floral', 'fresh', 'fruiti', 'pineappl']",CCCC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1017411.html,5
1129-47-1,['fruiti'],CC(C)C(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1017421.html,1
98-89-5,"['gerard', 'metal', 'chees', 'fruiti', 'tropic']",OC(=O)C1CCCCC1,http://www.thegoodscentscompany.com/data/rw1036731.html,5
7779-17-1,"['almond', 'fruiti', 'cherri', 'peach']",O=C(OC1CCCCC1)/C=C/c2ccccc2,http://www.thegoodscentscompany.com/data/rw1017431.html,4
31416-78-1,"['balsam', 'amber', 'floral', 'green', 'woodi', 'fruiti', 'citrus']",C/C=C/C(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1041651.html,7
90-42-6,"['orri', 'mint', 'woodi', 'herbal']",O=C1CCCCC1C2CCCCC2,http://www.thegoodscentscompany.com/data/rw1012911.html,4
92-68-2,"['orri', 'floral', 'woodi', 'fresh', 'ozon']",O=C1CCC(CC1)C2CCCCC2,http://www.thegoodscentscompany.com/data/rw1535751.html,5
1193-81-3,"['clean', 'fresh']",CC(O)C1CCCCC1,http://www.thegoodscentscompany.com/data/rw1041901.html,2
21722-83-8,"['mint', 'raspberri', 'rose']",CC(=O)OCCC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1016511.html,3
4442-79-9,"['floral', 'cool', 'green', 'waxi', 'lili']",OCCC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1016011.html,5
4351-54-6,"['banana', 'cool', 'gerard', 'ether', 'fruiti', 'cherri']",O=COC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1005411.html,6
6243-10-3,"['pineappl', 'fruiti']",CCCCCC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1017451.html,2
42288-75-5,"['rose', 'honey']",O=C(Cc1ccccc1)OC2CCCCC2,http://www.thegoodscentscompany.com/data/rw1017501.html,2
5442-00-2,"['floral', 'green', 'mint', 'geranium', 'muguet']",CC(CO)C1CCCCC1,http://www.thegoodscentscompany.com/data/rw1003531.html,5
2109-22-0,"['green', 'fresh', 'natur']",CC(C=O)C1CCCCC1,http://www.thegoodscentscompany.com/data/rw1041921.html,3
6222-35-1,"['banana', 'gerard', 'green', 'waxi', 'fruiti', 'pineappl']",CCC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1029061.html,6
25485-88-5,"['balsam', 'floral']",Oc1ccccc1C(=O)OC2CCCCC2,http://www.thegoodscentscompany.com/data/rw1027511.html,2
1551-43-5,"['herbal', 'fruiti']",CCCCC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1041931.html,2
7774-44-9,"['banana', 'appl', 'berri', 'fruiti']",CC(C)CC(=O)OC1CCCCC1,http://www.thegoodscentscompany.com/data/rw1017541.html,4
5552-30-7,"['orri', 'woodi', 'raspberri']",CCOC(=O)c1ccccc1NC(=O)c2ccc(cc2Cl)[N+]([O-])=O,http://www.thegoodscentscompany.com/data/rw1385081.html,3
120-92-3,['minti'],O=C1CCCC1,http://www.thegoodscentscompany.com/data/rw1017921.html,1
4884-24-6,"['aldehyd', 'minti', 'green', 'woodi', 'fruiti']",O=C1CCCC1C2CCCC2,http://www.thegoodscentscompany.com/data/rw1535171.html,5
765-70-8,"['burnt', 'caramel', 'nutti', 'aromat', 'coffe', 'gerard', 'fruiti', 'roast', 'woodi']",CC1CCC(=O)C1=O,http://www.thegoodscentscompany.com/data/rw1012711.html,9
80-71-7,['caramel'],CC1=C(O)C(=O)CC1,http://www.thegoodscentscompany.com/data/rw1064211.html,1
87-55-8,"['creami', 'caramel', 'butteri']",CCC(=O)OC1=C(C)CCC1=O,http://www.thegoodscentscompany.com/data/rw1471771.html,3
99-87-6,"['fresh', 'bergamot', 'alcohol', 'citrus', 'chemic', 'gerard', 'terpen', 'spici', 'woodi', 'lemon']",CC(C)c1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1032712.html,10
18679-18-0,"['dairi', 'creami', 'gerard', 'fatti', 'waxi', 'fruiti', 'lacton']",CCCCC\C=C/CC1CCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1038301.html,7
115724-27-1,"['floral', 'rose', 'fresh', 'fruiti', 'tropic']",CC1CCC(OC(C)=O)C(C1)C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1547121.html,5
23726-93-4,"['appl', 'tobacco', 'rose', 'honey']",C/C=C/C(=O)C1=C(C)C=CCC1(C)C,http://www.thegoodscentscompany.com/data/rw1441071.html,4
23696-85-7,"['appl', 'rosi', 'raspberri', 'earthi', 'nutti', 'grape', 'tobacco', 'wine', 'citrus', 'gerard', 'rose', 'berri', 'fruiti', 'strawberri', 'plum', 'natur', 'herbac', 'floral', 'green', 'woodi']",C/C=C/C(=O)C1=C(C)C=CCC1(C)C,http://www.thegoodscentscompany.com/data/rw1021911.html,20
43052-87-5,"['appl', 'floral', 'gerard', 'green', 'woodi', 'metal', 'berri', 'fruiti', 'spici', 'plum']",C/C=C/C(=O)C1C(=CCCC1(C)C)C,http://www.thegoodscentscompany.com/data/rw1418831.html,10
24720-09-0,"['appl', 'rose', 'metal', 'berri', 'fruiti', 'spici', 'plum', 'natur', 'floral', 'minti', 'green', 'mint', 'woodi']",C/C=C/C(=O)C1C(=CCCC1(C)C)C,http://www.thegoodscentscompany.com/data/rw1006041.html,13
23726-94-5,"['appl', 'floral', 'rose', 'fruiti']",C\C=C/C(=O)C1C(=CCCC1(C)C)C,http://www.thegoodscentscompany.com/data/rw1418841.html,4
35044-68-9,"['floral', 'rose', 'fruiti', 'plum', 'honey']",C/C=C/C(=O)C1=C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1445672.html,5
23726-91-2,"['floral', 'green', 'rose', 'tobacco', 'woodi', 'fresh', 'berri', 'fruiti', 'plum', 'honey']",C/C=C/C(=O)C1=C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1000881.html,10
23726-92-3,"['tobacco', 'floral', 'fruiti']",C\C=C/C(=O)C1=C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1378861.html,3
57378-68-4,"['appl', 'earthi', 'tobacco', 'herbal', 'gerard', 'rose', 'fruiti', 'natur', 'floral', 'minti', 'woodi', 'brown']",C/C=C/C(=O)C1C(C)C=CCC1(C)C,http://www.thegoodscentscompany.com/data/rw1006961.html,12
76649-24-6,['apricot'],CCCCC(=O)C1=C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1018121.html,1
14507-02-9,"['dairi', 'meat', 'gerard', 'fatti', 'waxi', 'fruiti', 'citrus', 'melon']",CCCCC/C=C/C=C/CO,http://www.thegoodscentscompany.com/data/rw1018201.html,8
18409-21-7,"['dairi', 'fatti', 'waxi', 'fruiti', 'citrus', 'melon']",CCCCC/C=C/C=C/CO,http://www.thegoodscentscompany.com/data/rw1615981.html,6
38303-23-0,"['terpen', 'green', 'woodi', 'herbal', 'earthi']",C1CCCCCc2ncoc2CCCC1,http://www.thegoodscentscompany.com/data/rw1547511.html,5
107797-26-2,"['fatti', 'coconut', 'fruiti', 'caramel']",CCCCCC[C@@H]1CCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1555311.html,4
18436-37-8,"['grassi', 'floral', 'green', 'fruiti']",CCCCCCC1CCOC1=O,http://www.thegoodscentscompany.com/data/rw1020491.html,4
705-86-2,"['dairi', 'oili', 'creami', 'gerard', 'coconut', 'fresh', 'butter', 'fruiti', 'tropic', 'peach', 'lacton']",CCCCCC1CCCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1013411.html,11
5579-78-2,"['creami', 'gerard', 'fatti', 'coconut', 'butter', 'chees', 'lacton', 'milki']",CCCCC1CCCCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1037091.html,8
706-14-9,"['oili', 'creami', 'gerard', 'fatti', 'coconut', 'waxi', 'gardenia', 'perfum', 'fresh', 'butteri', 'fruiti', 'cocoa', 'peach', 'lacton', 'vanilla']",CCCCCCC1CCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1012281.html,15
825-51-4,"['clean', 'rose', 'minti', 'muguet']",OC1CCC2CCCCC2C1,http://www.thegoodscentscompany.com/data/rw1018221.html,4
10519-11-6,"['floral', 'flower', 'woodi', 'fruiti', 'herbal', 'spici']",CC(=O)OC1CCC2CCCCC2C1,http://www.thegoodscentscompany.com/data/rw1012631.html,6
10519-12-7,"['oili', 'woodi']",O=COC1CCC2CCCCC2C1,http://www.thegoodscentscompany.com/data/rw1027051.html,2
112-31-2,"['aldehyd', 'gardenia', 'citrus', 'gerard', 'waxi', 'floral', 'orang', 'floreal']",CCCCCCCCCC=O,http://www.thegoodscentscompany.com/data/rw1000171.html,8
1321-89-7,"['floral', 'rose', 'lemon']",CC(C)CCCCCCC=O,http://www.thegoodscentscompany.com/data/rw1016951.html,3
34764-02-8,"['cognac', 'aldehyd', 'gerard', 'orang', 'green', 'coconut', 'waxi', 'fresh']",CCCCCCCCCC(OCC)OCC,http://www.thegoodscentscompany.com/data/rw1018251.html,8
7779-41-1,"['floral', 'green', 'rose', 'waxi', 'herbal', 'citrus', 'bergamot', 'neroli']",CCCCCCCCCC(OC)OC,http://www.thegoodscentscompany.com/data/rw1018261.html,8
67874-67-3,"['fatti', 'orang', 'waxi', 'fresh']",CCCCCCCCCC=Nc1ccccc1C(=O)OC,http://www.thegoodscentscompany.com/data/rw1025771.html,4
5421-12-5,"['green', 'floral', 'herbal']",CCCCCCCCCC1OCC(C)O1,http://www.thegoodscentscompany.com/data/rw1383421.html,3
1975-78-6,"['oili', 'fatti', 'waxi', 'musti', 'fresh']",CCCCCCCCCC#N,http://www.thegoodscentscompany.com/data/rw1042151.html,5
334-48-5,"['creami', 'alcohol', 'citrus', 'coffe', 'fatti', 'butter', 'strawberri', 'dairi', 'butteri', 'chees', 'cherri', 'beverag', 'meat']",CCCCCCCCCC(O)=O,http://www.thegoodscentscompany.com/data/rw1007741.html,13
112-30-1,"['oili', 'floral', 'fatti', 'orang', 'rose', 'waxi', 'clean', 'fruiti']",CCCCCCCCCCO,http://www.thegoodscentscompany.com/data/rw1000232.html,8
1565-81-7,"['floral', 'fatti', 'orang', 'musti', 'mushroom']",CCCCCCCC(O)CC,http://www.thegoodscentscompany.com/data/rw1037041.html,5
693-54-9,"['floral', 'orang', 'fatti', 'peach']",CCCCCCCCC(C)=O,http://www.thegoodscentscompany.com/data/rw1047071.html,4
928-80-3,"['floral', 'orang', 'green', 'waxi', 'fruiti', 'citrus']",CCCCCCCC(=O)CC,http://www.thegoodscentscompany.com/data/rw1022701.html,6
3913-71-1,"['aldehyd', 'floral', 'fatti', 'orang', 'green', 'rose']",CCCCCCC\C=C/C=O,http://www.thegoodscentscompany.com/data/rw1537701.html,6
3913-81-3,"['aldehyd', 'earthi', 'citrus', 'gerard', 'fatti', 'rose', 'waxi', 'mushroom', 'floral', 'orang', 'green']",CCCCCCC\C=C\C=O,http://www.thegoodscentscompany.com/data/rw1007761.html,11
30390-50-2,"['aldehyd', 'fatti', 'orang', 'citrus']",CCCCC/C=C/CCC=O,http://www.thegoodscentscompany.com/data/rw1582031.html,4
65405-70-1,"['aldehyd', 'fresh', 'citrus', 'chemic', 'fruiti', 'herbac', 'natur', 'orang', 'green', 'muguet']",CCCCC/C=C/CCC=O,http://www.thegoodscentscompany.com/data/rw1028391.html,10
21662-09-9,"['aldehyd', 'orang', 'citrus']",CCC\C=C\C=C\CCCO,http://www.thegoodscentscompany.com/data/rw1004341.html,3
21661-97-2,"['aldehyd', 'orang', 'cucumb', 'clean', 'fresh', 'citrus']",CC\C=C/CCCCCC=O,http://www.thegoodscentscompany.com/data/rw1018271.html,6
39770-05-3,"['aldehyd', 'floral', 'rose', 'waxi']",C=CCCCCCCCC=O,http://www.thegoodscentscompany.com/data/rw1042161.html,4
73545-19-4,"['orang', 'citrus', 'bitter']",CCCCC\C=C/CCC(OCC)OCC,http://www.thegoodscentscompany.com/data/rw1018281.html,3
72881-27-7,"['dairi', 'oili', 'creami', 'green', 'waxi', 'butteri', 'chees', 'lacton', 'plum']",CCCCCCC/C=C/C(O)=O,http://www.thegoodscentscompany.com/data/rw1037801.html,9
14436-32-9,"['creami', 'earthi', 'milki', 'tropic', 'melon', 'soapi', 'gerard', 'fatti', 'cucumb', 'waxi', 'fruiti', 'orang', 'green', 'clean', 'chees']",OC(=O)CCCCCCCC=C,http://www.thegoodscentscompany.com/data/rw1018301.html,15
